year,state,DenState,MedIncome,Change,inc1,incvote
2016,AK,1.30403404761905,75723,-0.0142857142857142,0,0.416143452889319
2016,AL,95.8282335714287,47221,-0.243589743589744,0,0.356258564060392
2016,AR,56.615911904762,45907,-0.493333333333333,0,0.357148623102295
2016,AZ,58.9731878571431,57100,-0.3375,0,0.481099765989606
2016,CA,254.590525714287,66637,-0.454545454545455,0,0.661282205427299
2016,CO,51.612602857143,70566,-0.61038961038961,0,0.526833333726825
2016,CT,765.263308333336,75923,-0.416666666666667,0,0.571415475172636
2016,DC,9999.35190714285,70982,-0.310344827586207,0,0.956951883418541
2016,DE,481.578988809526,58046,-0.383561643835616,0,0.559986214436812
2016,FL,380.481356904764,51176,-0.407407407407407,0,0.493811645272246
2016,GA,172.893306190476,53527,-0.386363636363636,0,0.473388274006968
2016,HI,220.974348571429,72133,-0.462962962962963,0,0.674413374505354
2016,IA,55.2173152380952,59094,-0.28,0,0.449364521548796
2016,ID,19.7257547619047,56564,-0.455882352941176,0,0.316898233191944
2016,IL,234.266334761905,61386,-0.377777777777778,0,0.590200513907115
2016,IN,186.445297380953,56094,-0.493975903614458,0,0.398826904754919
2016,KS,35.3573447619048,56810,-0.267857142857143,0,0.388885296573933
2016,KY,111.749553809524,45369,-0.358024691358025,0,0.343293709824902
2016,LA,110.88286047619,42196,-0.104477611940299,0,0.398283227621922
2016,MA,875.178999761906,72266,-0.447761194029851,0,0.646512786896295
2016,MD,625.532460714287,73760,-0.36231884057971,0,0.640162496847694
2016,ME,44.1052609523811,50856,-0.493150684931507,0,0.515967911291625
2016,MI,183.673488095238,57091,-0.433333333333333,0,0.498823317830385
2016,MN,69.1534385714286,70218,-0.272727272727273,0,0.508316937071805
2016,MO,88.4602221428573,55016,-0.308823529411765,0,0.401814390044339
2016,MS,63.5954800000001,41099,-0.370786516853933,0,0.4091015267594
2016,MT,7.04274952380955,57075,-0.310344827586207,0,0.388903356829755
2016,NC,200.911740476191,53764,-0.43956043956044,0,0.480962541962813
2016,ND,10.1498269047619,60184,-0.0645161290322581,0,0.301907571034803
2016,NE,24.3559335714286,59374,-0.225,0,0.364523258868224
2016,NH,155.051240476191,76260,-0.490909090909091,0,0.501970284423807
2016,NJ,1241.11918690477,68468,-0.473118279569892,0,0.572841901429013
2016,NM,17.299011904762,48451,-0.0704225352112676,0,0.546507949343241
2016,NV,24.9847316666667,55431,-0.485981308411215,0,0.512937094199852
2016,NY,417.327166190476,61437,-0.409638554216867,0,0.617724411842306
2016,OH,292.9932,53985,-0.287671232876712,0,0.457323154228641
2016,OK,56.3730728571428,50943,-0.076923076923077,0,0.306952627616719
2016,OR,42.2337728571429,59135,-0.471264367816092,0,0.561558389450543
2016,PA,286.210736666667,60979,-0.316455696202532,0,0.496244641925099
2016,RI,1045.00818880952,61528,-0.505050505050505,0,0.583107040926598
2016,SC,160.600556190477,54336,-0.459770114942529,0,0.42539743639476
2016,SD,10.9696847619048,57450,-0.261904761904762,0,0.340281419205688
2016,TN,158.81585452381,51344,-0.376623376623377,0,0.36375656954738
2016,TX,101.684962857143,58146,-0.261538461538462,0,0.45286774422028
2016,UT,35.5124357142857,67481,-0.352941176470588,0,0.376171016545887
2016,VA,210.482867619049,66451,-0.288135593220339,0,0.528263762771547
2016,VT,70.204041904762,60837,-0.333333333333333,0,0.651864263238203
2016,WA,107.944036428572,70310,-0.337662337662338,0,0.587869312000647
2016,WI,107.897346666667,59817,-0.434782608695652,0,0.495920109619703
2016,WV,74.4774407142857,44354,-0.236842105263158,0,0.278389477487042
2016,WY,5.86604761904762,57829,-0.0377358490566038,0,0.242946803708462
2020,AL,96.9221,48486,-0.016949152542373,1,0.62
2020,AK,1.2863,76715,-0.144927536231884,1,0.53
2020,AZ,64.9549,56213,0.509433962264151,1,0.49
2020,AR,58.403,45726,0.631578947368421,1,0.62
2020,CA,256.3728,71228,0.722222222222222,1,0.34
2020,CO,56.4012,68811,1.13333333333333,1,0.42
2020,CT,735.8695,76106,0.244897959183673,1,0.39
2020,DE,504.3073,65627,0.244444444444444,1,0.4
2020,DC,11814.541,82604,0.366666666666667,1,0.05
2020,FL,410.1259,53267,0.354166666666667,1,0.51
2020,GA,186.6726,55679,-0.166666666666667,1,0.49
2020,HI,219.9424,78084,3.93103448275862,1,0.34
2020,ID,22.097,53089,0.486486486486486,1,0.64
2020,IL,228.0246,63575,0.214285714285714,1,0.41
2020,IN,188.2809,54325,0.19047619047619,1,0.57
2020,IA,56.9284,58580,0,1,0.53
2020,KS,35.5968,57422,0.292682926829268,1,0.56
2020,KY,113.9566,48392,0.423076923076923,1,0.62
2020,LA,107.5174,47942,0.566666666666667,1,0.59
2020,ME,43.6336,55425,0.459459459459459,1,0.44
2020,MD,626.6735,81868,0.772727272727273,1,0.32
2020,MA,894.4359,77378,1,1,0.32
2020,MI,177.665,54938,0.0784313725490197,1,0.48
2020,MN,71.5922,68411,0.15,1,0.45
2020,MS,63.7056,43567,0.321428571428572,1,0.57
2020,MO,89.7453,53560,-0.021276595744681,1,0.57
2020,MT,7.4668,52559,0.225,1,0.57
2020,NE,25.4161,59116,-0.0322580645161291,1,0.59
2020,NV,28.5993,57598,1.18181818181818,1,0.48
2020,NH,153.161,74057,0.5,1,0.46
2020,NJ,1215.1985,79363,0.673469387755102,1,0.41
2020,NM,17.285,48059,0.227272727272727,1,0.44
2020,NY,412.5218,65323,0.959183673469387,1,0.38
2020,NC,218.271,52413,0.235294117647059,1,0.5
2020,ND,11.0393,63473,0.655172413793103,1,0.65
2020,OH,287.504,54533,0.0769230769230768,1,0.53
2020,OK,57.6546,51424,0.270833333333333,1,0.65
2020,OR,44.8086,59393,0.5,1,0.4
2020,PA,286.5454,59445,0.351851851851852,1,0.49
2020,RI,1021.4313,63296,0.428571428571428,1,0.39
2020,SC,173.3176,51015,-0.106382978723404,1,0.55
2020,SD,11.9116,56499,0.161290322580645,1,0.62
2020,TN,167.2749,50972,0.541666666666667,1,0.61
2020,TX,112.8204,59570,0.4375,1,0.52
2020,UT,39.943,68374,0.242424242424242,1,0.58
2020,VT,68.1416,60076,0,1,0.31
2020,VA,218.4404,71564,0.261904761904762,1,0.44
2020,WA,117.3273,70116,0.176470588235294,1,0.39
2020,WV,73.9691,44921,0.103448275862069,1,0.69
2020,WI,108.0496,59209,0.461538461538462,1,0.49
2020,WY,5.84,62268,0.0784313725490197,1,0.7
